PF10,PL10,PF01,PL01,PL11,PRG1,PF02,PL02,PL12,PRG2,PF03,PL03,PL13,PF04,PL04,PF05,PL05,PF06,PL06,PF07,PL07,PF08,PL08,PF09,PL09,PRGA,PTHA,PSTA,PLEB,PREB,PKAC,PACC,PRGC,PHED,RCHD,PGID,PHPD,PSPD,PRSD,PPOE,PBRE,PEYE,PLMG,PFSH,PLSH,PMSH,PRSH,PSSH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,PFGM,PGGM,HELM,PHAN,PJEN,PTEN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PFMP,PIMP,PJMP,PTYP,PCAR,PYER,PRGR,PKPR,PSTR,POVR,PAWR,PRGS,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,PHGT,PRGT,PWGT,PSLT,PGRT,PRST,PRGY,PLSY
0,0,52,36,0,0,9,15,0,0,15,8,0,14,14,0,19,0,15,0,14,0,0,0,0,0,0,10,0,0,0,9,0,0,4922,911,0,4,2,9,0,0,0,3,0,5,0,3,0,9,5,6,2,28,29,0,7,2,0,0,0,1,0,77,1,2,2,1,0,0,0,44,9,2,0,2,3,0,0,27,31,26,0,1,0,0,6,0,0,75,0,156,1,0,0,0,0
0,0,36,49,0,0,1,9,0,0,4,12,0,5,12,14,9,0,1,0,13,0,19,0,0,0,0,19,0,0,0,21,0,2,10939,912,0,20,0,0,0,0,0,-1,0,-1,0,4,8,18,6,14,7,1,3,0,9,3,0,0,0,0,0,80,1,2,2,2,0,0,0,49,8,15,0,6,0,0,0,3,9,8,0,3,3,0,3,0,0,69,0,16,0,0,0,0,0
0,0,30,36,0,0,5,15,0,0,15,14,0,14,5,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,0,1,4898,913,0,14,2,5,0,1,0,0,0,0,0,3,6,16,6,20,16,2,4,0,9,8,0,0,0,0,0,5,2,2,2,2,0,0,0,54,4,12,0,6,3,0,0,9,20,16,0,4,0,0,17,0,0,72,0,40,1,0,0,0,0
0,0,36,30,0,0,1,1,0,0,22,25,0,9,14,1,5,14,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,5,12334,914,0,14,2,14,0,1,0,0,0,3,0,2,7,15,5,23,2,6,5,0,11,6,0,0,0,2,0,33,1,2,2,1,0,0,0,42,11,11,0,14,2,0,0,10,10,8,0,0,0,0,1,0,0,71,0,59,0,0,0,0,0
0,0,31,39,0,0,13,15,0,0,13,18,0,5,5,20,8,20,5,0,1,0,4,0,0,0,10,21,0,0,0,14,0,0,11551,915,0,11,0,1,0,0,0,0,0,3,0,2,2,14,1,20,0,0,0,0,2,0,0,0,0,1,0,14,1,0,0,1,0,0,13,12,11,8,0,6,0,0,0,6,8,7,0,5,3,0,0,0,0,77,0,69,0,0,0,0,0
0,0,45,27,0,0,8,19,0,0,1,2,0,23,21,14,18,0,25,0,0,0,35,0,35,0,0,18,0,0,0,20,0,4,11620,916,0,20,0,2,0,0,0,0,0,-1,0,3,6,18,6,15,7,4,3,0,0,6,0,0,0,0,0,28,2,2,2,1,0,0,0,48,9,15,0,10,0,0,0,6,13,10,0,3,0,0,16,0,0,69,0,31,0,0,0,0,0
0,0,28,42,0,0,5,5,0,0,14,20,0,0,18,0,21,0,12,0,1,0,0,0,0,0,0,10,0,0,0,7,0,0,7450,917,0,3,2,10,0,1,0,2,0,5,0,3,0,7,1,6,2,23,23,0,0,2,0,0,0,2,0,64,1,2,2,0,0,0,0,10,21,5,0,2,3,0,0,25,21,17,0,4,0,0,9,0,0,77,0,154,0,0,0,0,0
0,0,36,40,0,0,1,5,0,0,3,19,0,11,19,19,0,15,0,14,0,0,0,0,0,0,0,11,0,0,0,14,0,4,8733,918,0,8,2,1,0,1,0,3,0,3,0,1,2,12,1,14,8,10,11,0,8,2,4,0,0,1,0,88,0,2,2,1,0,0,0,14,2,7,0,2,1,0,0,14,12,8,0,6,0,0,10,5,0,77,0,125,1,0,0,0,0
0,0,46,44,0,0,55,1,0,0,36,25,0,55,1,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,7508,919,0,7,2,4,0,1,0,1,0,4,0,2,0,12,6,12,8,2,2,0,7,2,0,0,0,0,0,99,0,2,2,0,0,0,0,54,15,4,0,2,3,0,0,20,14,9,0,5,0,0,12,0,0,72,0,133,0,0,0,0,0
0,0,36,33,0,0,1,9,0,0,5,12,0,12,12,5,0,14,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,5,8782,920,0,25,2,4,0,1,0,-1,0,-1,0,4,14,23,6,15,2,3,3,0,9,6,0,0,0,3,0,1,1,2,2,1,0,0,0,51,22,16,0,10,2,0,0,7,16,14,0,3,3,0,3,0,0,71,0,27,0,0,0,0,0
0,0,28,28,0,0,18,1,0,0,1,18,0,14,12,4,15,15,23,14,0,0,0,0,0,0,0,11,0,0,0,13,0,4,8036,921,0,11,2,1,0,0,0,1,0,3,0,3,6,12,3,13,14,6,6,0,3,14,0,0,0,1,0,44,0,2,2,2,0,0,0,30,22,7,0,8,3,0,0,12,18,14,0,3,0,0,10,0,0,76,0,98,0,0,0,0,0
0,0,39,48,0,0,1,1,0,0,18,12,0,3,4,21,5,19,26,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,7496,922,0,11,2,0,0,0,0,0,0,3,0,2,6,13,4,13,18,6,6,0,1,14,0,0,0,2,0,97,0,2,2,2,0,0,0,38,7,7,0,8,3,0,0,12,24,18,0,3,0,0,11,0,0,72,0,99,0,0,0,0,0
0,0,29,33,0,0,8,15,0,0,1,18,0,18,4,12,9,9,14,5,9,0,5,0,18,0,0,15,0,0,0,12,0,4,7512,923,0,9,2,6,0,0,0,1,0,2,0,1,8,11,0,16,2,5,7,0,9,9,0,0,0,1,0,86,1,2,2,1,0,0,0,1,4,12,0,9,0,0,0,10,14,8,0,4,0,0,4,5,0,76,0,87,1,0,0,0,0
0,0,36,29,0,0,1,8,0,0,12,5,0,5,5,14,11,0,0,0,0,0,0,0,0,0,0,18,0,0,0,19,0,4,7487,924,0,19,0,2,0,1,0,-1,0,-1,0,4,6,17,5,14,6,1,4,0,8,4,0,0,0,2,0,15,2,2,2,1,0,0,0,46,22,17,0,6,0,0,0,4,12,9,0,4,3,0,16,0,5,73,0,34,0,0,0,0,0
0,0,40,30,0,0,9,5,0,0,3,40,0,11,21,0,3,0,3,0,9,0,0,0,0,0,0,15,0,0,0,14,0,2,7509,925,0,11,2,0,0,0,0,1,0,4,0,4,6,14,0,19,11,6,5,0,9,10,0,0,0,1,0,32,0,2,2,0,0,0,0,5,2,10,0,11,2,0,0,10,11,9,0,4,0,0,13,0,0,72,0,66,1,0,0,0,0
0,0,40,41,0,0,5,11,0,0,20,16,0,15,1,0,12,0,1,0,0,0,0,0,0,0,0,15,0,0,0,15,0,2,2332,926,0,14,0,0,0,1,0,0,0,4,0,4,4,14,5,17,10,2,2,0,1,2,0,0,0,0,0,4,0,2,2,0,0,0,0,45,2,10,0,2,0,0,0,9,11,8,0,2,3,0,13,0,0,72,0,73,1,0,0,0,0
0,0,36,49,0,0,1,9,0,0,12,12,0,5,12,14,9,0,1,0,13,0,19,0,0,0,0,17,0,0,0,18,0,0,4925,927,0,11,2,4,0,1,0,0,0,0,0,2,6,15,6,18,8,2,5,0,10,10,0,0,0,2,0,35,2,2,2,0,0,0,0,49,9,15,0,6,1,0,0,10,11,8,0,4,3,0,18,0,0,72,0,43,0,0,0,0,0
0,0,46,28,0,0,18,1,0,0,1,18,0,5,18,0,25,0,0,0,0,0,0,0,0,0,11,15,0,0,0,14,0,3,55,928,0,6,2,10,0,1,0,1,0,3,0,2,11,14,1,19,2,7,8,0,9,11,4,0,0,3,0,3,2,2,2,2,0,0,14,15,8,12,0,10,3,0,0,11,19,11,0,6,3,0,4,0,0,78,0,84,0,0,0,0,0
0,0,33,29,0,0,18,1,0,0,1,18,0,14,12,20,19,0,15,0,14,0,0,0,0,0,9,9,0,0,15,6,0,2,10825,929,0,5,2,5,0,1,0,0,0,0,0,5,2,6,1,8,0,0,0,0,9,2,0,0,0,2,0,95,2,0,0,1,0,0,9,9,10,2,0,2,3,0,21,4,14,15,0,3,0,0,20,5,0,71,0,30,1,0,0,0,0
0,0,37,28,0,0,8,1,0,0,18,14,0,9,11,19,19,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,7514,930,0,6,2,8,0,0,0,2,0,5,0,2,0,11,6,16,8,9,9,0,4,2,0,0,0,1,0,13,0,2,2,0,0,0,0,51,18,6,0,2,2,0,0,19,12,9,0,6,3,0,12,0,0,74,0,134,0,0,0,0,0
0,0,27,45,0,0,12,9,0,0,5,14,0,3,11,0,6,0,9,0,5,0,12,0,4,0,0,19,0,0,0,24,0,3,2225,931,0,21,2,17,0,1,0,0,0,0,0,2,8,20,5,23,7,5,4,0,10,10,0,0,0,2,0,26,2,2,2,0,0,0,0,40,9,11,0,14,3,0,0,10,15,12,0,1,3,0,1,0,0,69,0,45,0,0,0,0,0
0,0,36,38,0,0,15,21,0,0,5,3,0,25,8,0,5,0,20,0,20,0,9,0,0,0,0,15,0,0,0,11,0,1,5126,932,0,9,2,0,0,0,0,1,0,3,0,2,11,11,0,19,8,6,8,0,0,11,2,0,0,2,0,16,2,2,2,2,0,0,0,7,8,7,0,10,2,0,0,11,19,11,0,1,0,0,4,0,0,77,0,92,0,0,0,0,0
0,0,27,38,0,0,12,9,0,0,5,14,0,3,4,0,19,0,20,0,18,0,15,0,13,0,0,10,0,0,0,9,0,3,9734,933,0,5,2,6,0,0,0,2,0,4,0,0,0,9,0,5,8,25,25,0,0,2,1,0,0,2,0,72,1,2,2,2,0,0,0,2,6,2,0,2,3,0,0,21,28,23,0,3,0,0,7,0,0,75,0,138,1,0,0,0,0
0,0,37,27,0,0,1,18,0,0,13,14,0,0,15,0,12,0,4,0,0,0,0,0,0,0,0,15,0,0,0,16,0,3,5524,934,0,16,0,5,0,1,0,1,0,3,0,3,6,15,6,17,11,3,6,0,3,9,2,0,0,0,0,27,0,2,2,1,0,0,0,50,14,11,0,8,1,0,0,9,14,10,0,5,0,0,13,0,0,73,0,68,0,0,0,0,0
0,0,29,38,0,0,55,5,0,0,36,23,0,55,9,0,19,0,0,0,0,0,0,0,0,0,11,19,0,0,0,21,0,2,1574,935,0,14,2,0,0,0,0,0,0,3,0,2,14,18,5,19,2,3,6,0,10,8,2,0,0,0,0,11,0,2,2,2,0,0,15,45,1,20,0,8,3,0,0,8,14,11,0,0,3,0,3,0,0,75,0,56,0,0,0,0,0
0,0,41,39,0,0,23,3,0,0,5,33,0,14,15,0,23,0,1,0,14,0,0,0,0,0,0,14,0,0,0,14,0,1,5157,936,0,11,0,4,0,0,0,0,0,3,0,2,6,12,1,16,11,6,6,0,10,9,0,0,0,1,0,52,0,2,2,0,0,0,0,12,0,10,0,11,0,0,0,8,8,8,0,2,0,0,14,0,0,71,0,60,0,0,0,0,0
0,0,29,39,0,0,8,1,0,0,18,8,0,9,15,19,7,20,1,9,14,1,25,14,0,0,0,10,0,0,0,8,0,5,7428,937,0,2,2,7,0,1,0,3,0,4,0,1,0,8,6,5,2,22,23,0,2,2,1,0,0,3,0,73,1,2,2,1,0,0,0,48,5,3,0,2,1,0,0,23,22,16,0,6,0,0,8,0,0,75,0,158,0,0,0,0,0
0,0,48,30,0,0,9,5,0,0,14,42,0,14,1,25,12,0,13,0,1,0,0,0,0,0,0,18,0,0,0,17,0,4,7514,938,0,11,2,0,0,0,0,1,0,3,0,3,6,15,1,19,12,6,6,0,1,10,0,0,0,3,0,42,0,2,2,0,0,0,0,14,14,8,0,11,2,0,0,10,14,12,0,2,0,0,15,0,0,71,0,67,0,0,0,0,0
0,0,28,45,0,0,18,20,0,0,25,5,0,3,5,5,12,0,5,0,0,0,0,0,0,0,0,18,0,0,0,18,0,4,8268,939,0,17,0,2,0,0,0,0,0,3,0,2,4,16,6,15,11,2,2,0,7,2,2,0,0,1,0,2,0,2,2,1,0,0,0,50,0,10,0,2,0,0,0,8,14,10,0,5,0,0,15,0,0,73,0,55,1,0,0,0,0
0,0,36,28,0,0,1,12,0,0,25,1,0,12,3,5,11,14,23,0,5,0,12,0,12,0,0,15,0,0,0,14,0,2,2376,940,0,14,0,0,0,1,0,-1,0,1,0,2,6,13,6,14,11,4,3,0,8,6,0,0,0,1,0,43,0,2,2,2,0,0,0,54,0,10,0,11,0,0,0,6,11,9,0,4,3,0,13,0,5,72,0,35,0,0,0,0,0
0,0,34,30,0,0,21,1,0,0,7,22,0,8,9,0,19,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,0,0,3374,941,0,12,2,6,0,1,0,1,0,4,0,4,4,14,5,19,10,2,2,0,8,2,0,0,0,3,0,51,0,2,2,2,0,0,0,45,3,10,0,2,2,0,0,10,11,8,0,5,0,0,15,0,0,71,0,65,0,0,0,0,0
0,0,41,46,0,0,26,18,0,0,26,1,0,25,16,0,9,0,12,0,15,0,0,0,0,0,0,10,0,0,0,8,0,0,5171,942,0,3,2,3,0,0,0,2,0,5,0,2,0,8,1,5,2,15,16,0,9,2,2,0,0,2,0,70,1,2,2,0,0,0,0,12,2,2,0,2,0,0,0,20,14,11,0,2,0,0,6,0,0,80,0,145,1,0,0,0,0
0,0,37,49,0,0,15,8,0,0,2,9,0,1,20,25,5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,3,9492,943,0,18,2,0,0,1,0,0,0,0,0,4,15,23,5,17,7,2,4,0,7,6,2,0,0,1,0,7,0,2,2,2,0,0,0,41,6,16,0,6,3,0,0,6,15,14,0,1,0,0,3,0,0,71,0,38,0,0,0,0,0
0,0,37,42,0,0,5,25,0,0,22,14,0,9,5,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,5,9750,944,0,4,2,3,0,1,0,1,0,5,0,2,0,9,0,4,2,15,15,0,9,2,2,0,0,2,0,75,1,2,2,1,0,0,0,4,0,2,0,2,0,0,0,18,12,10,0,1,0,0,5,0,0,79,0,137,0,0,0,0,0
0,0,36,49,0,0,1,15,0,0,9,15,0,4,4,5,2,14,5,0,25,0,0,0,0,0,0,17,0,0,0,21,0,4,1063,945,0,12,2,0,0,0,0,0,0,3,0,2,6,18,5,21,19,3,6,0,10,10,2,0,0,0,0,9,2,2,2,1,0,0,0,41,2,11,0,6,2,0,0,10,20,15,0,4,0,0,18,0,0,72,0,61,0,0,0,0,0
0,0,36,49,0,0,1,9,0,0,12,12,0,15,12,14,9,0,1,0,13,0,19,0,0,0,0,18,0,0,0,22,0,1,10773,946,0,25,0,2,0,1,0,0,0,-1,0,3,6,20,6,14,6,1,4,0,11,4,0,0,0,1,0,14,1,2,2,1,0,0,0,48,9,16,0,6,0,0,0,4,14,8,0,3,0,0,16,0,5,70,0,36,1,0,0,0,0
0,0,37,29,0,0,5,12,0,0,22,9,0,9,14,14,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,2176,947,0,2,2,9,0,0,0,2,0,4,0,0,0,7,3,5,2,15,15,0,4,2,0,0,0,3,0,79,1,2,2,1,0,0,0,27,6,2,0,2,0,0,0,22,12,11,0,3,0,0,5,0,0,78,0,154,0,0,0,0,0
0,0,36,39,0,0,1,1,0,0,19,9,0,15,20,14,18,0,5,0,0,0,0,0,0,0,0,21,0,0,0,19,0,0,5122,948,0,15,2,2,0,0,0,0,0,0,0,4,10,16,6,15,11,1,3,0,2,5,2,0,0,2,0,3,0,2,2,2,0,0,0,53,2,15,0,6,2,0,0,5,20,15,0,0,0,0,17,0,0,70,0,28,1,0,0,0,0
0,0,29,41,0,0,8,14,0,0,9,23,0,2,21,21,11,5,1,26,0,5,0,0,0,0,0,11,0,0,0,12,0,2,4899,949,0,7,1,0,0,0,0,2,0,5,0,3,0,12,6,12,11,2,2,0,3,2,4,0,0,0,0,93,0,2,2,1,0,0,0,54,18,4,0,2,3,0,0,20,16,12,0,6,0,0,12,0,5,71,0,130,0,0,0,0,0
0,0,36,45,0,0,15,16,0,0,19,1,0,5,18,16,1,8,3,0,9,0,15,0,0,0,0,14,0,0,0,13,0,5,2221,950,0,10,2,14,0,0,0,1,0,3,0,3,8,12,1,19,14,6,6,0,9,15,0,0,0,1,0,34,0,2,2,0,0,0,0,8,21,7,0,11,2,0,0,10,11,11,0,2,0,0,14,0,0,70,0,66,0,0,0,0,0
0,0,46,36,0,0,1,15,0,0,10,8,0,9,14,0,19,0,15,0,14,0,0,0,0,0,0,19,0,0,0,15,0,3,2314,951,0,11,0,12,0,0,0,0,0,2,0,2,14,14,4,16,2,2,5,0,1,6,2,0,0,3,0,84,0,2,2,2,0,0,0,35,15,11,0,7,1,0,0,6,9,8,0,4,3,0,3,0,0,75,0,52,1,0,0,0,0
0,0,30,37,0,0,18,5,0,0,5,14,0,23,4,0,1,0,12,0,12,0,0,0,0,0,0,10,0,0,0,11,0,1,5157,952,0,9,0,0,0,0,0,2,0,4,0,1,0,11,1,4,8,14,14,0,7,2,0,0,0,2,0,66,1,2,2,2,0,0,0,9,16,4,0,2,0,0,0,15,14,11,0,5,0,0,7,0,0,76,0,125,1,0,0,0,0
0,0,39,42,0,0,9,1,0,0,11,12,0,5,13,0,5,0,18,0,0,0,0,0,0,0,0,17,0,0,0,18,0,4,8020,953,0,14,2,0,0,1,0,0,0,0,0,3,11,15,0,20,18,2,4,0,0,8,0,0,0,1,0,18,2,2,2,2,0,0,0,5,4,16,0,6,3,0,0,9,24,15,0,5,0,0,17,5,0,73,0,40,1,0,0,0,0
0,0,36,39,0,0,1,21,0,0,8,19,0,13,5,9,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,1,7431,954,0,12,2,0,0,1,0,0,0,0,0,1,12,14,6,21,13,2,5,0,7,10,0,0,0,1,0,8,2,2,2,1,0,0,0,48,15,19,0,6,3,0,0,10,19,13,0,6,3,0,18,0,0,72,0,52,0,0,0,0,0
0,0,29,34,0,0,1,15,0,0,13,18,0,0,19,0,12,0,5,0,25,0,0,0,0,0,0,11,0,0,0,11,0,2,7507,955,0,5,0,3,0,1,0,2,0,3,0,1,0,11,6,11,9,9,9,0,9,2,4,0,0,2,0,96,0,2,2,0,0,0,0,49,13,3,0,2,1,0,0,17,12,10,0,2,0,0,12,5,0,74,0,130,1,0,0,0,0
0,0,36,29,0,0,1,15,0,0,3,14,0,11,12,0,5,0,25,0,0,0,0,0,0,0,0,10,0,0,0,6,0,3,1567,956,0,3,2,0,0,0,0,2,0,5,0,3,0,6,0,5,8,15,15,0,2,2,0,0,0,0,0,67,1,2,2,0,0,0,0,6,14,3,0,2,1,0,0,23,12,11,0,2,0,0,9,0,0,79,0,158,1,0,0,0,0
0,2,35,33,12,0,19,18,0,0,1,1,0,9,8,1,1,8,13,0,53,0,39,0,15,0,0,14,0,0,0,14,0,0,9482,957,0,16,2,0,0,1,0,0,0,3,0,3,4,12,5,21,12,2,2,0,11,2,4,0,0,1,0,19,0,2,2,2,0,0,0,42,5,9,0,2,3,0,0,11,12,14,0,3,3,0,14,0,0,73,0,70,0,0,0,0,0
0,0,36,46,0,0,55,8,0,0,46,15,0,55,13,0,16,0,19,0,15,0,14,0,0,0,0,18,0,0,0,20,0,3,2306,958,0,20,2,2,0,0,0,-1,0,-1,0,4,6,18,5,16,8,1,3,0,1,5,0,0,0,0,0,33,2,2,2,1,0,0,0,46,0,16,0,6,3,0,0,5,14,10,0,0,0,0,16,0,0,72,0,20,1,0,0,0,0
0,0,30,33,0,0,5,18,0,0,14,15,0,14,19,9,5,19,12,0,0,0,0,0,0,0,14,21,0,0,0,12,0,2,8704,959,0,8,2,13,0,0,0,0,0,2,0,3,2,12,0,24,0,0,0,0,9,2,0,0,0,2,0,6,1,0,0,0,0,0,16,2,15,8,0,8,3,0,0,8,13,12,0,2,0,0,0,0,0,73,0,61,1,0,0,0,0
0,0,30,38,0,0,1,15,0,0,14,14,0,14,7,25,13,0,1,0,14,0,0,0,0,0,9,9,0,0,11,6,0,5,2066,960,0,5,0,0,0,0,0,0,0,-1,0,3,2,6,1,8,0,0,0,0,8,2,0,0,0,2,0,99,0,0,0,2,0,0,9,11,4,2,0,2,3,0,19,4,5,12,0,4,0,0,19,5,0,73,0,33,0,0,0,0,0
0,0,52,32,0,0,1,12,0,0,25,15,0,0,23,0,5,0,18,0,19,0,0,0,0,0,0,19,0,0,0,23,0,0,2122,961,0,19,0,0,0,0,0,-1,0,-1,0,4,19,20,6,14,7,1,3,0,8,2,4,0,0,2,0,4,0,2,2,2,0,0,0,48,3,15,0,7,2,0,0,4,15,15,0,2,3,0,3,0,0,70,0,17,1,0,0,0,0
0,0,38,28,0,0,5,15,0,0,23,14,0,9,4,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,2,3173,962,0,20,0,5,0,0,0,0,0,0,0,2,8,19,5,14,2,4,3,0,8,1,3,0,0,3,0,83,1,2,2,0,0,0,0,46,14,15,0,10,0,0,0,4,9,8,0,1,3,0,3,0,0,70,0,30,0,0,0,0,0
0,0,46,48,0,0,25,18,0,0,12,1,0,5,2,18,5,0,12,0,0,0,0,0,0,0,0,10,0,0,0,10,0,3,10799,963,0,5,2,5,0,0,0,3,0,4,0,0,6,10,0,5,2,24,24,0,1,20,0,0,0,3,0,78,1,2,2,2,0,0,0,3,11,4,0,8,2,0,0,22,24,19,0,2,0,0,5,0,0,77,0,147,0,0,0,0,0
0,0,32,30,0,0,9,9,0,0,14,18,0,14,19,0,20,0,9,0,14,0,5,0,0,0,0,10,0,0,0,11,0,3,5126,964,0,6,2,0,0,1,0,3,0,5,0,3,0,11,4,6,8,14,14,0,0,2,4,0,0,1,0,74,1,2,2,0,0,0,0,34,12,2,0,2,2,0,0,24,15,11,0,4,0,0,8,0,0,76,0,156,1,0,0,0,0
0,0,28,45,0,0,18,5,0,0,1,2,0,14,1,4,19,15,20,14,9,0,1,0,14,0,0,18,0,0,0,22,0,2,1574,965,0,23,2,1,0,0,0,-1,0,-1,0,4,12,20,5,15,15,3,3,0,8,4,0,0,0,1,0,10,1,2,2,0,0,0,0,42,13,24,0,10,3,0,0,4,24,15,0,2,0,0,16,0,0,72,0,19,1,0,0,0,0
0,0,45,45,0,0,8,9,0,0,9,12,0,20,12,20,1,1,8,0,0,0,0,0,0,0,0,11,0,0,0,14,0,5,7512,966,0,11,0,9,0,0,0,1,0,4,0,4,4,13,5,12,14,2,2,0,3,2,0,0,0,0,0,11,0,2,2,0,0,0,0,44,10,7,0,2,2,0,0,11,19,15,0,2,0,0,10,0,0,76,0,93,0,0,0,0,0
0,0,29,28,0,0,55,21,0,0,36,18,0,55,20,0,15,0,14,0,0,0,0,0,0,0,0,18,0,0,0,21,0,1,4890,967,0,20,0,0,0,0,0,-1,0,-1,0,4,6,19,5,14,6,0,2,0,11,3,0,0,0,1,0,1,1,2,2,2,0,0,0,42,5,16,0,6,0,0,0,3,14,11,0,0,3,0,16,0,5,71,0,12,1,0,0,0,0
0,0,46,38,0,0,18,5,0,0,1,22,0,22,25,9,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,0,4881,968,0,15,2,3,0,0,0,-1,0,0,0,4,14,16,5,23,8,5,4,0,0,15,0,0,0,1,0,23,1,2,2,2,0,0,0,44,3,11,0,18,3,0,0,10,17,14,0,3,0,0,1,0,5,71,0,43,0,0,0,0,0
0,0,35,34,0,0,26,5,0,0,1,14,0,9,4,1,5,8,18,0,19,0,15,0,14,0,0,11,0,0,0,13,0,2,7937,969,0,10,2,0,0,0,0,3,0,3,0,1,2,12,3,14,10,2,2,0,10,2,0,0,0,0,0,92,0,2,2,0,0,0,0,29,6,7,0,2,1,0,0,16,14,10,0,2,0,0,12,0,0,74,0,120,0,0,0,0,0
0,0,36,28,0,0,1,25,0,0,11,3,0,5,26,0,11,0,15,0,0,0,0,0,0,0,0,11,0,0,0,14,0,4,5126,970,0,10,2,4,0,0,0,1,0,4,0,3,6,13,1,13,11,6,6,0,1,14,0,0,0,2,0,91,0,2,2,2,0,0,0,10,6,7,0,8,3,0,0,12,15,12,0,4,0,0,11,0,5,75,0,95,0,0,0,0,0
0,0,30,31,0,0,15,26,0,0,14,5,0,15,9,22,18,1,21,14,1,0,11,0,21,0,0,11,0,0,0,14,0,4,7487,971,0,11,0,1,0,0,0,1,0,4,0,3,2,13,6,10,15,2,2,0,8,2,0,0,0,2,0,6,0,2,2,2,0,0,0,54,3,7,0,2,0,0,0,8,17,12,0,5,3,0,11,0,0,74,0,77,0,0,0,0,0
0,0,36,33,0,0,5,1,0,0,8,12,0,12,12,1,15,14,23,9,1,0,25,0,0,0,0,19,0,0,0,23,0,3,9735,972,0,18,2,13,0,0,0,-1,0,-1,0,4,9,20,5,15,7,1,4,0,9,4,4,0,0,3,0,13,1,2,2,2,0,0,0,40,0,24,0,7,2,0,0,5,11,9,0,3,0,0,3,0,0,71,0,27,1,0,0,0,0
0,0,42,33,0,0,1,1,0,0,20,18,0,0,23,0,15,0,0,0,35,0,35,0,35,0,0,19,0,0,0,24,0,0,9499,973,0,18,2,2,0,0,0,0,0,2,0,3,8,20,5,22,2,5,4,0,8,19,0,0,0,0,0,24,0,2,2,1,0,0,0,42,3,14,0,20,1,0,0,10,21,17,0,3,0,0,1,5,0,68,0,54,0,0,0,0,0
0,0,45,49,0,0,16,9,0,0,5,20,0,14,20,3,5,5,18,18,0,0,0,0,0,0,0,15,0,0,0,14,0,0,1574,974,0,11,2,0,0,0,0,1,0,2,0,1,8,12,1,17,2,5,6,0,1,10,0,0,0,1,0,81,2,2,2,2,0,0,0,15,5,12,0,9,1,0,0,10,14,8,0,3,0,0,4,0,0,77,0,88,0,0,0,0,0
0,0,50,29,0,0,1,15,0,0,22,12,0,9,5,5,13,18,1,0,14,0,0,0,0,0,0,19,0,0,0,21,0,3,7507,975,0,20,0,1,0,1,0,0,0,0,0,4,8,17,5,17,2,3,3,0,3,10,0,0,0,3,0,28,2,2,2,1,0,0,0,44,17,11,0,13,0,0,0,6,13,11,0,3,3,0,1,0,0,67,0,27,0,0,0,0,0
0,0,42,36,0,0,8,21,0,0,9,18,0,12,11,0,15,0,22,0,5,0,3,0,0,0,15,21,0,0,0,14,0,1,9485,976,0,11,1,4,0,1,0,0,0,3,0,2,2,15,1,23,0,0,0,0,2,6,0,0,0,3,0,5,2,0,0,0,0,0,18,11,0,12,0,7,2,0,0,8,18,16,0,1,0,1,0,0,0,77,0,66,0,0,0,0,0
0,0,31,36,0,0,12,15,0,0,9,14,0,10,5,1,19,8,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,4,7479,977,0,15,2,6,0,0,0,0,0,-1,0,4,6,14,6,15,11,1,3,0,11,4,0,0,0,0,0,20,2,2,2,1,0,0,0,53,11,22,0,6,2,0,0,4,12,11,0,2,0,0,16,0,0,74,0,16,1,0,0,0,0
0,0,29,33,0,0,15,18,0,0,14,9,0,14,5,15,3,18,15,0,0,0,0,0,0,0,0,17,0,0,0,19,0,5,8001,978,0,16,2,3,0,0,0,0,0,-1,0,3,6,16,1,17,7,1,4,0,0,7,0,0,0,3,0,33,1,2,2,0,0,0,0,14,0,18,0,6,1,0,0,7,13,8,0,0,0,0,17,0,0,74,0,33,1,0,0,0,0
0,0,36,39,0,0,15,21,0,0,18,18,0,4,16,1,8,14,25,0,0,0,0,0,0,0,0,10,0,0,0,4,0,3,8837,980,0,4,0,0,0,0,0,2,0,3,0,1,0,4,0,5,3,11,13,0,2,2,0,0,0,1,0,75,1,2,2,1,0,0,0,6,14,3,0,0,3,0,0,15,7,6,0,5,0,0,9,0,0,76,0,130,0,0,0,0,0
